kmeans2,kmeans3,kmeans4,kmeans5,kmeans6,lat,lon
mediumseagreen,coral,mediumseagreen,coral,coral,37.7588312135,-122.415781282
mediumseagreen,coral,mediumseagreen,coral,coral,37.7588312135,-122.415781282
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7819132276,-122.417312387
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
mediumseagreen,coral,mediumseagreen,coral,coral,37.7594884557,-122.417970955
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7914943052,-122.420874632
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7898297669,-122.418844748
mediumseagreen,coral,mediumseagreen,coral,coral,37.760301234,-122.418120086
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.794817352,-122.423227152
mediumseagreen,coral,mediumseagreen,coral,coral,37.7638222259,-122.413591696
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
mediumseagreen,coral,mediumseagreen,coral,coral,37.7605000726,-122.414845139
mediumseagreen,coral,mediumseagreen,coral,coral,37.760301234,-122.418120086
mediumseagreen,coral,mediumseagreen,coral,coral,37.7638222259,-122.413591696
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7907880214,-122.419039119
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7851670876,-122.417903978
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
mediumseagreen,coral,mediumseagreen,coral,coral,37.7580118295,-122.415770264
mediumseagreen,coral,mediumseagreen,coral,coral,37.7546910849,-122.417511997
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620990021,-122.415000537
mediumseagreen,coral,mediumseagreen,coral,coral,37.7637660004,-122.408293238
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.789829767,-122.418844748
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7914943052,-122.420874632
mediumseagreen,coral,mediumseagreen,coral,coral,37.7653161356,-122.415308389
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7868262082,-122.419930112
coral,mediumseagreen,coral,yellow,yellow,37.7938844191,-122.402569304
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620990021,-122.415000537
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7894107633,-122.422139511
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7872450378,-122.41664237
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7851670876,-122.417903978
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7874861572,-122.418368839
mediumseagreen,coral,mediumseagreen,coral,coral,37.760301234,-122.418120086
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7917052018,-122.419225511
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7872450378,-122.41664237
mediumseagreen,coral,mediumseagreen,coral,coral,37.7605000726,-122.414845139
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.8061515936,-122.418537075
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7842362878,-122.417710345
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7877570602,-122.420120319
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620347867,-122.416078424
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.787965257,-122.418467748
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636979309,-122.415155941
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7914943052,-122.420874632
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7886989512,-122.420307356
mediumseagreen,coral,mediumseagreen,coral,coral,37.7652491154,-122.41638971
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7874861572,-122.418368839
mediumseagreen,coral,mediumseagreen,coral,coral,37.760322979,-122.41866733
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7834857456,-122.412436902
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
mediumseagreen,coral,mediumseagreen,coral,coral,37.7644311472,-122.416236885
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7992028074,-122.440148638
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7858926099,-122.419739838
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.787965257,-122.418467748
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7870372043,-122.418274172
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7791387543,-122.416607695
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7851670876,-122.417903978
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
mediumseagreen,coral,mediumseagreen,coral,coral,37.7605000726,-122.414845139
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7870372044,-122.418274172
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620990021,-122.415000537
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7853750846,-122.416261837
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7875490095,-122.421762502
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7851670876,-122.417903978
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7874861572,-122.418368839
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7874861572,-122.418368839
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7853750846,-122.416261837
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7891095539,-122.417019321
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7909741243,-122.41739283
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7870372043,-122.418274172
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7835160564,-122.415885066
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.787965257,-122.418467748
mediumseagreen,coral,mediumseagreen,coral,coral,37.7588312135,-122.415781282
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7907880214,-122.419039119
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7752448326,-122.422713877
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7921733285,-122.422695629
coral,mediumseagreen,coral,yellow,yellow,37.7946373197,-122.406981047
coral,mediumseagreen,coral,yellow,yellow,37.7754207067,-122.403404791
mediumseagreen,coral,mediumseagreen,coral,coral,37.7638222259,-122.413591696
mediumseagreen,coral,mediumseagreen,coral,coral,37.7619674218,-122.417180449
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.790577071,-122.420691681
mediumseagreen,coral,mediumseagreen,coral,coral,37.7634954373,-122.418486297
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
mediumseagreen,coral,mediumseagreen,coral,coral,37.765448018,-122.413107623
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7921733285,-122.422695629
mediumseagreen,coral,mediumseagreen,coral,coral,37.7578884408,-122.417817853
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7882225424,-122.420211965
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7886989512,-122.420307356
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7584967909,-122.407759885
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7870372043,-122.418274172
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7905770711,-122.420691681
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7874861572,-122.418368839
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7870372044,-122.418274172
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7853750846,-122.416261837
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7921733285,-122.422695629
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7842362878,-122.417710345
mediumseagreen,coral,mediumseagreen,coral,coral,37.727247625,-122.392491355
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7912889898,-122.422516967
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7874861572,-122.418368839
mediumseagreen,coral,mediumseagreen,coral,coral,37.7653161356,-122.415308389
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7870372043,-122.418274172
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7853750846,-122.416261837
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7903690689,-122.422330464
mediumseagreen,coral,mediumseagreen,coral,coral,37.7652491154,-122.41638971
mediumseagreen,coral,mediumseagreen,coral,coral,37.7525005886,-122.41325037
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7885381075,-122.4211325
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7853750846,-122.416261837
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
mediumseagreen,coral,mediumseagreen,coral,coral,37.7596779372,-122.414833494
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7853750846,-122.416261837
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
coral,mediumseagreen,coral,yellow,yellow,37.7857602955,-122.409523741
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7870372044,-122.418274172
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7853750846,-122.416261837
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7849125738,-122.416235852
mediumseagreen,coral,mediumseagreen,coral,coral,37.7605000726,-122.414845139
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7914943052,-122.420874632
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7870372044,-122.418274172
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7851670876,-122.417903978
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.787965257,-122.418467748
mediumseagreen,coral,mediumseagreen,coral,coral,37.760301234,-122.418120086
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7914943052,-122.420874632
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7907880214,-122.419039119
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620990021,-122.415000537
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.787965257,-122.418467748
mediumseagreen,coral,mediumseagreen,coral,coral,37.7588312135,-122.415781282
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7896188193,-122.420497289
coral,mediumseagreen,coral,yellow,yellow,37.7754207067,-122.403404791
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7907880214,-122.419039119
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7861493948,-122.417273345
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604112998,-122.415380074
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7870372043,-122.418274172
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7861007452,-122.418090767
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7921733285,-122.422695629
mediumseagreen,coral,mediumseagreen,coral,coral,37.7652491154,-122.41638971
mediumseagreen,coral,mediumseagreen,coral,coral,37.7555687969,-122.416569016
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.787965257,-122.418467748
mediumseagreen,coral,mediumseagreen,coral,coral,37.7603656932,-122.417028392
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620990021,-122.415000537
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7634954373,-122.418486297
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7905770711,-122.420691681
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7884881521,-122.421949488
mediumseagreen,coral,mediumseagreen,coral,coral,37.7578801214,-122.417955822
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7905770711,-122.420691681
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7652491154,-122.41638971
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7594801326,-122.418108926
mediumseagreen,darkviolet,navy,navy,darkviolet,37.7570154984,-122.476757163
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7537998587,-122.403532224
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7872450378,-122.41664237
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620347867,-122.416078424
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7874861572,-122.418368839
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7889098399,-122.418658295
mediumseagreen,coral,mediumseagreen,coral,coral,37.7588312135,-122.415781282
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7872450378,-122.41664237
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7889098399,-122.418658295
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.787965257,-122.418467748
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.8061861213,-122.416259619
mediumseagreen,coral,mediumseagreen,coral,coral,37.7652491154,-122.41638971
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7905770711,-122.420691681
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7851670875,-122.417903978
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7905770711,-122.420691681
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.787965257,-122.418467748
mediumseagreen,coral,mediumseagreen,coral,coral,37.7571005796,-122.417812559
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7962454397,-122.423340547
mediumseagreen,coral,mediumseagreen,coral,coral,37.7586968166,-122.417964484
mediumseagreen,coral,mediumseagreen,coral,coral,37.7537998587,-122.403532224
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620347867,-122.416078424
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7888538411,-122.434689352
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7886989511,-122.420307356
mediumseagreen,coral,mediumseagreen,coral,coral,37.7578884408,-122.417817853
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7874861572,-122.418368839
mediumseagreen,coral,mediumseagreen,coral,coral,37.7611721822,-122.409024621
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7874861572,-122.418368839
mediumseagreen,coral,mediumseagreen,coral,coral,37.7586968166,-122.417964484
mediumseagreen,coral,mediumseagreen,coral,coral,37.760301234,-122.418120086
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620990021,-122.415000537
mediumseagreen,coral,mediumseagreen,coral,coral,37.7681976977,-122.421213399
mediumseagreen,coral,mediumseagreen,coral,coral,37.7605000726,-122.414845139
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7853750846,-122.416261837
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
mediumseagreen,coral,mediumseagreen,coral,coral,37.7652491154,-122.41638971
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7894107633,-122.422139511
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
mediumseagreen,coral,mediumseagreen,coral,coral,37.7638222259,-122.413591696
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.790577071,-122.420691681
